Video_Origen	ID_Video	Usuario	Comentario	Likes	Hace cuanto tiempo
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@leticiaherreria5928	Poderoso su nombre es el nombre de Jesús mi rey linda alabanza que Dios les cuide A las personas que le cantan a nuestro Díos	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@dilcyfermin5945	Hermoso nombre!!	3	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@vivianafloresflores3265	Gloria Gloria a Dios	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@Selenequeen07	Es la primera vez que la oigo en español y no se oye nada mal.. me gustó la parte del saxofónista. Buen trabajo 👍🏼💓	7	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@sandrasalazar7645	El nombre de jesus  mi Rey!	7	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@susanagodoy8720	Mediten Cristo viene pronto y la alabanza a Dios es en order no desorden arrepientense	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@pipeaguilar5503	Cuan hermoso es tu nombre mi Dios amén	2	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@nelsonvanegas6152	J E S Ú S 🙏🥰	1	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@danielaherrera9629	JESÚS poderoso nombre, inigualable. Es el nombres de nuestro  Salvador	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@camilolapuente965	No hay Dios más poderoso que el 😇🤗🤗👧💓💓	3	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@claudiaguzman6166	"Maravilloso nombre ""JESUS"""	8	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@musicaterapia3698	❤️AMEN, AMEN Y AMEN❤️	1	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@emiliabeatrizbenitez1116	Aleluya señor Jesús 🙏	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@ventasags5018	nada se iguala a El	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@carmengonzalez7326	Nuestro DIOS ES GRANDE Y TODOPODEROSO	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@esmeraldaperez312	Amén poderoso su nombre es  el nombre de Jesús mi rey	1	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@roseinihurtado5893	Esta canción refleja mi amor por Mi Señor y la Forma en que lo veo. !!	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@joseluisfernandezjimenez4568	Tan solo nombrar su nombre santificó mi boca ,ooaleluya gloriaDios	7	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@esperanzaacosta6912	Amado padre bendice al ministerio de alabanza,  y sus pastores	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@IvanHernandez-dm7jq	Dios es lo más hermoso que me pudo pasar  en mi vida te amo mi señor	24	6 years ago (edited)
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@nicolasmagadancandela1204	Hermosa ALABANZA	2	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@raquellynnalbarranperez6969	Excelente canción, pero los músicos no concordaba con la que cantaba y ella ni se sabía la letra, hechenle ganas bendiciones.	3	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@cristinagarza3248	Teamo mi jesus	1	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@conrari33	Viva El Rey de Reyes	1	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@nathaliDRUGC	Amén amén 🙏	4	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@vivqcap22	❤️	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@williamparra1676	Amén	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@soniamag69	El nombre de Jesús 😻es el más lindo ❤️	18	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@AngelOrtiz-yg9fw	Tu nombre es hermoso Jesus unico nombre donde podemos ser salvo no hay otro nombre dado a los hombres juan 14:6	5	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@mafebenavides7072	😍😍😍	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@jantrader1834	Waooo alabado sea Cristo!!	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@xiomaracopeteramirz3012	Abba kadosh	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@rositafranco655	Cuan hermoso su nombre es el nombre del señor  jesús	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@angelcortes2568	ay poder en el nonbre de JESUS , AY LIBERTAD SANIDADES Y LIBERACION SANTO SANTO SANTO	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@nicauryrodriguezrosario4974	Cristo es todo en nuestra vida quien dice amén con un me gusta	3	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@nathalyhernandez2377	Amen	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@aldomatto4288	Perdoname me señor x tantos pecados	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@twain68	Dios es luz, es resplandescencia por Su poder y Autoridad y no estoy de acuerdo que se le alabe al Señor a osbcuras porque El NO es tinieblas y no es como un espectaculo de rock del mundo!  porque ademas el protagonista en mi Cristo no los musicos!	1	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@lolycerino91	No hay otro nombre!	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@hildaortiz8305	Amen 🙏	1	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@jazminmatias5406	Hermosa alabanza🙏	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@Nate_Fer	😮	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@alancbaargentina2084	ViVA JEHOVA MISERICORDIA ES INIGUALABLE	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@ramonaramirez2812	hermosa alabanza bendiciones para los jóvenes de. esta iglecia amen Dios	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@matildagomez9816	Esta canción me enamora de mi creador!!💓❤💗💖😍	2	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@yessimedina5162	Hermosa 😇🙌👑	1	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@cristiannicolasmeza6701	Amen	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@silvanamendoza7799	Amen padre amado ,TE AMO REY ,no hay otro nombre 😍	1	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@vmontano910	Love this beautiful song ! God Blessed	11	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@aliriosuarez6022	🙌🙏😍😋😎😪🇨🇴🎮⚽🧒😀😙😁💪🐵🇦🇷❤️👩🦓😚🦄💍💎🤦‍♂️👨‍👧‍👧🎽😘🐎	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@aliriosuarez6022	NADIE ES IGULA A EL SEÑOR JESÚS 😪😪😎😋😍🙏🙌🙌	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@aliriosuarez6022	Mi REY	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@leydyvargas7012	Te amoooo Dios poderoso!	2	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@mariafentoncontreras239	AMEN ALELUYA ATI SA LA ONRA Y LAGLORIA	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@aldomatto4288	Hermosa alavansa	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@alexander26409	Fuera todo Coranovirus	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@alexander26409	Señor guarda nos con la sangre de cristo fuera toda enfermedad bacterias que invada nuestro cuerpo amén	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@morenoaguilaramellallimons8395	Aleluuuyaaaa...	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@yenithyuliethleyton892	Amado padre eres lo más bello que existe en mi vida ! Te adoro SEÑOR	1	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@wendykaterinevellojinblanc2386	Tremenda unción del Señor en mis hermanos! 👏	1	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@bettyocas7745	"Hermoso es tu nombre mi Dios 
Gracias a ti soy lo que soy nunca me cansaré de decirlo que eres rey de Reyes 💟"	12	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@salgarcia3969	NOMBRE SOBRE TODO NOMBRE...Fil.2.9	3	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@jorgemeneses5892	🙌🏾🙌🏾Jesús nada es igual sin ti 🙌🏾🙌🏾	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@cristinagodoy289	Amén	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@juanaporras4978	Hemos canción a Dios , Dios bendiga a Hillsong	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@jennybetanco57	Amen	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@celularesshoppavon6221	amen, amen poderoso el nombre de Jesús, no hay otro nombre.	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@DianaGonzalez-fv4yh	Hermosisima  Alabanza  para  adorar a nuestro  Señor Jesucristo   Inigualable  Incomparable  hoy y por siempre  reinarás  tuya es la gloria  tuyo es el reino tuyo el poder y autoridad  .................  ❤❤❤	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@teodoraestrada5452	Hermosa adoración nuestro señor Jesucristo es hermoso.	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@raulcruz8842	Aunque ande en valle de sombras muerte, no temeré mal alguno por TÚ estarás conmigo.	2	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@judithgomez262	Grande es	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@lizzpalacios9868	Que hermoso ver jóvenes adorando al señor jehová 🙏❤	2	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@oshakosan8576	Amen	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@nardaalegria97	Hermanos en Cristo. Agradeceré orar por mí esposo, para que escuche el llamado de Dios y pronta pueda dar un testimonio que impacte vidas.	11	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@yuranymartinez890	Bna version	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@rosagracielacastrillocasti2924	"...""9-Por lo cual Dios también le exaltó hasta lo sumo, y le dio un nombre que es sobre todo nombre, 10- para que en el nombre de Jesús se doble toda rodilla de los que están en los cielos, y en la tierra, y debajo de la tierra; 12- y toda lengua confiese que Jesucristo es el Señor, para gloria de Dios Padre. (Filipenses 2:9-11).
...11- Este Jesús es la piedra reprobada por vosotros los edificadores, la cual ha venido a ser cabeza del ángulo. 
12- Y en ningún otro hay salvación; porque no hay otro nombre bajo el cielo, dado a los hombres, en que podamos ser salvos. (Hechos 4:11-12)."	1	6 years ago (edited)
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@MomLifeCamila	Hola  todos por aqui quiero dejarles mi primer video, espero me ayuden a compartir mi historia, estoy segura que a muchas jovenes les puede servir: @	7	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@evaliavila9128	Hermoso es tu nombre JESÚS REY DE REYES TE AMO MI JESÚS	8	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@karlamartell3182	Amén que hermosa canción para el señor es toda la gloria y honrra Rey  hermoso	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@malelystorres9210	Hermosa la canción me encanta 🥰❤❤❤❤❤🙋‍♀️	3	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@ArsisChanZ	Cuán hermoso eres JESÚS	4	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@diegomantillaavila2794	GLORIA A DIOS.	1	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@diegomantillaavila2794	AMÉN.	2	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@diegomantillaavila2794	JESÚS MILAGROSO.	1	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@johannaserna4762	Amén!!! En el poderoso nombre de Jesús!!!!	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@diegomantillaavila2794	NO HAY OTRO NOMBRE IGUAL A TI JESÚS.	3	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@diegomantillaavila2794	ÉL HERMOSO NOMBRE JESÚS MI REY♥️.	2	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@ramirezramirez7387	♥️ amo ésta alabanza	1	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@fannymoo4330	Amen Amen	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@kiaraberrios.28	Me encanta❤️	3	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@VeronicaSanchez-tr8xu	Ese saxofón wuao cautiva una parte muy linda Dios te bendiga chico hermosa melodía tremenda alabanza🙌🏻	1	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@wiltmay	Jesus es un 🤮	1	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@abigailamaya867	Gracias por esta melodía papá Dios <3	1	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@ma.patriciarodriguez5728	Hay Poder en el nombre de Jesús amén.	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@karlagarrido23	woooooo que grandioso. que DIOS LOS CONTINUE UTILIZANDO... QUE GLORIOSO SE SIENTE. AME ESTO	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@CHACHY.2	❤️❤️❤️❤️❤️❤️	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@taticacanon953	Cada Letra, Cada Frase Expresa  La Autentica  Adoración A  Nuestro Majestuoso JESÚS EL REY De Reyes Y SEÑOR De SEÑORES.. Honor, Honra  Y Gloria  Sean A EL.	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@diegomantillaavila2794	En ti yo confío Jesús.	2	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@diegomantillaavila2794	Nada nos separara Amén.	2	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@diegomantillaavila2794	No hay otro nombre igual a ti Jesús Amén.	2	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@angeljose8511	Nombre que es sobretodo nombre, y cuan poderoso es, es por eso que cuando Declares, declara en el nombre de Jesús, declara avivamiento para tu país, declara bendiciones, salud, declara a tu familia libre y para Dios en el nombre de Jesús. AMÉN	1	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@Sarah4711-7	Nada se Iguala a Él, porque No hay nadie como Él	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@rodolfofelizzola9293	No hay otro  nombre	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@JuanMuñoz-l1g	¡¡¡¡¡Cuan hermoso su nombre es, no hay otro Nombre!!!!	3	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@alcaldiapore	Que hermosa canción. alabado sea el nombre de Jesús por los siglos de los siglos	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@gastonoviedo1934	Cuán Hermoso Su Nombre Es.	5	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@emiliopubill3342	En el nombre de JESUS es poderoso i no hay nombre en el cual toda rodilla que esta en el cielo en la tierra i de bajo de la  tierra tiene de confesar qué JESUS ES EL SEÑOR	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@rafaelarias1476	Dios bendiga	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@heliaivonneperezlopez1481	Nada se iguala a él!! 🙏🕊️	2	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@angeloliva5595	Hermoso nombre JESÚS HIJO DE DIOS	2	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@isabelteran1701	Bendita adoración para nuestro papá Dios me llega al corazón	5	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@esmeraldasanchez9067	GLORIA AL REY	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@nildadejesus7730	Gracias por por la publicación de tan hermosas alabanzas que me permiten abrir mi corazon a Jesús y alabarle y adorarle. Aleluya, Hloria a Dios.	11	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@jorgedavidmelobolier4054	🙌🏻	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@edmundliew7275	Tienes esta version en spotify/apple music? yo quiero descagar ... muy linda. Gracias iglesia lugar su presencia!!!	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@pame3731	Hermosa alabanza	1	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@aliceesth11	Yo amo a Jesús y a esta canción con todo mi corazón.	7	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@sandradominguez3281	God I love you with all my heart. Bless my family. 🙏🏻🙏🏻	5	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@ernestohernandez6550	Lo unico que aborrezco. Es ese color negro de moda en los templos. De resto mi Dios es mi rey y su hijo es mi redentor. La gloria sea para él.	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@milagroslezcanorosariohenr2319	😘❤😉😻	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@misaelrodriguez6246	Te amoooooo mi Jesús ........	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@freddymedina7351	ESTA CANCION ME GUSTA SI	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@lisbethnavarro9814	Amo esta adoración. Wow no Words. Dios bendiga y en grandezca su alabanza  y adoración en medio de su pueblo	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@elizabethdelossantos1738	Santo es Dios	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@lucasvelez4091	Escuchar adan y eva lucas velez yuo tube	2	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@navas6946	Bro, los dos sabemos que existen paginas donde puedes descargar musics confiablemente ;D	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@danielberttini3121	Dios es bueno	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@yosoyandyvega	El descendió de los cielos, murió y resucitó.... Ningún dios qué dice ser ha podido lograr resucitar por eso sus palabras no tienen poder.. Solo el Nombre del Único y Verdadero Jesucristo..... 💚	2	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@tenieladeus2086	"Jehová es mi pastor; nada me faltará.

2 En lugares de delicados pastos me hará descansar;
Junto a aguas de reposo me pastoreará.

3 Confortará mi alma;
Me guiará por sendas de justicia por amor de su nombre.

4 Aunque ande en valle de sombra de muerte,
No temeré mal alguno, porque tú estarás conmigo;
Tu vara y tu cayado me infundirán aliento.

5 Aderezas mesa delante de mí en presencia de mis angustiadores;
Unges mi cabeza con aceite; mi copa está rebosando.

6 Ciertamente el bien y la misericordia me seguirán todos los días de mi vida,"	75	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@deisyargueta10	Poderoso es tu nombre es ..... te amo con cada fibra de mi corazón. ✌❤	4	6 years ago (edited)
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@santoslibrado1497	SantosLibrado🙏🙏	1	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@josedanieldazaugarte4939	Amén Dios es mi papá y Jesús es mi hermano	2	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@hermesricardosotoduran8027	poderoso es Dios aleluyaaa	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@tannn__s	Praise the Lord❤❤love from Indonesia🇮🇩🇮🇩	13	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@joselyneraquelherreratzoc5659	"Poderoso su nombre es 💛 
No hay otro nombre 💚
El nombre de Jesús ♥️💕"	2	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@francheskalebron7854	Dios es fiel y para siempre es su misericordia su amor se muestra en nosotros por su misericordia él nos ama	2	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@celiamendez767	ALELUYA GLORÍA A DIOS. O SANTO SANTO SANTO PODEROSO NOMBRE DEL SEÑOR JESUCRISTO AMADO REY DE REYES SEÑOR DE SEÑORES EL ALFA Y LA OMEGA EL PRINCIPIO Y EL FIN... PASTORA Celia Méndez	5	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@willyimatos1161	Hermosa alavanza que Dios lo sigue  bendiciendo poderoso su  es grolia se a para el rey de Reyes  y seño del señores	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@mariangeunsuk3533	😨😨😦🙉🙉🙈	1	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@yolimardelvalle-n5u	Gracias 🙏🏻	3	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@yaquelinpancazapana8338	Majestuoso su nombres no hay otro nombre de JESUS mi rey 😌😌	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@stellasolarte6255	Toda la adoración, para el REY de REYES y SEÑOR de SEÑORES, JESUCRISTO GRACIAS MUCHÍSIMAS GRACIAS por la salvación.	5	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@flashdance5675	se podria mejorar la traduccion para ser mas precisa se dejaron muchas palabras sin decir que la version en ingles nombra. sin embargo me ecanto y lo que vale es el trabajo para el Senor. buena ministracion con linda cancion de hillsons al espanol.	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@esmewilliams6221	Están maravillosa su presencia Dios te amo!	8	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@Mr_Chrisms	que dios les bendigas a todos y que oren los que no vinieron	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@teresabraga5802	Hermoso	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@yelmimendez2136	Amén 🙏🏾🙌🏾	0	5 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@rosamarialozanovilla3029	NO EXISTE OTRO NOMBRE MAS GRANDE. JESUS TE AMOOOOOO	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@yosoyandyvega	Saludos Christania from Colombia.......	1	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@tannn__s	 @yosoyandyvega  thank u, God Bless u	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@marthafortunasanchez9577	Martha Fortuna Sánchez es poderoso su nombre es una canción q cautiva es sobre todo nombre no hay otro nombre igual 🙏🏽🙏🏽🙏🏽🙏🏽💓💓💓💓💓♥️♥️♥️💖💖💖💖	0	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@juancho_games3402	Amén hermana 🙏🙏	0	4 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@maritaressia7708	Hermosa alabanza!! Gloria a Dios!!	13	6 years ago
https://www.youtube.com/watch?v=Igz1nUWG0wg	Igz1nUWG0wg	@barriosraul57	HERMOSA ALABANZA PARA PAPÁ.. JESUS MI SALVADOR..	6	6 years ago
